,Unnamed: 0,turn_id,sentence_id_in_turn,word_id_in_sentence,position_in_turn,word,word_start,word_stop,text,lemma,n_chars,n_syllables,pos,stopword,mtw,duration,left_sentence,right_sentence,bidi_sentence,left_bigram,right_bigram,bidi_bigram,frequency,ends_with_punct
2324,2324,98,0,9,9,of,1005.1,1005.24,of,of,2,1.0,ADP,True,False,0.1399999999999863,0.20814149081707,2.9453742504119877,8.357743263244629,0.0203420612961053,3.610963106155396,0.01563411206007,138,False
2325,2325,98,0,10,10,age,1005.25,1006.0,age,age,3,1.0,NOUN,False,False,0.75,5.865252494812012,5.240347385406494,9.586803436279297,8.376609802246094,6.639388561248779,8.021150588989258,2,False
2326,2326,98,0,11,11,bracket,1006.01,1006.63,bracket,bracket,7,2.0,NOUN,False,False,0.6200000000000045,12.868815422058104,10.801593780517578,16.473596572875977,10.322748184204102,12.633132934570312,9.70973014831543,1,False
2327,2327,98,0,12,12,and,1006.63,1006.77,and,and,3,1.0,CCONJ,True,False,0.1399999999999863,4.592737674713135,4.890966892242432,7.308054447174072,2.6794111728668213,4.281163215637207,3.966396331787109,230,False
2328,2328,98,0,13,13,demographic,1006.77,1007.69,demographic,demographic,11,4.0,ADJ,False,False,0.9200000000000728,11.97386074066162,13.630537033081056,15.386785507202148,12.93173122406006,13.113975524902344,12.310797691345217,1,False
2329,2329,98,0,14,14,like,1007.69,1008.06,like,like,4,1.0,INTJ,False,False,0.3699999999998908,7.869114875793457,9.930638313293455,11.14593505859375,7.158123016357422,8.732637405395508,8.120596885681152,301,False
2330,2330,98,0,15,15,were,1008.54,1008.9,were,be,4,1.0,AUX,True,False,0.3600000000000136,9.928692817687988,8.82104206085205,13.280473709106444,8.503958702087402,5.906146049499512,7.691352844238281,259,False
2331,2331,98,0,16,16,"either,",1008.91,1009.6,either,either,6,2.0,ADV,True,False,0.6900000000000546,11.41026782989502,11.988142490386965,8.840775489807129,8.157069623470306,10.999110698699951,20.71834659576416,4,True
2332,2332,98,0,17,17,I,1009.61,1009.74,I,I,1,1.0,PRON,True,False,0.1299999999999954,4.069850444793701,0.1771597564220428,5.616047382354736,3.058495044708252,0.7254301905632019,1.900651216506958,424,False
2333,2333,98,0,18,18,don't,1009.74,1009.92,do,do,2,1.0,AUX,True,True,0.1799999999999499,2.5867088208906357,0.2611753717064857,7.065000057220459,3.4959958193358034,2.2928207218647003,14.756945610046388,128,False
2334,2334,98,0,19,19,know,1009.92,1010.33,know,know,4,1.0,VERB,False,False,0.4100000000000818,0.9814687967300416,2.562870502471924,8.608576774597168,1.6185262203216553,3.154374599456787,3.583229780197144,129,False
2335,2335,98,0,20,20,if,1010.34,1010.56,if,if,2,1.0,SCONJ,True,False,0.2199999999999136,2.713496208190918,5.356257915496826,9.211124420166016,3.4838132858276367,3.701215982437134,8.281569480895996,16,False
2336,2336,98,0,21,21,it's,1010.56,1010.71,it,it,2,1.0,PRON,True,True,0.1500000000000909,2.679584205150604,5.994018077850342,8.459153175354004,2.843606375157833,8.398302793502808,13.962434768676758,195,False
2337,2337,98,0,22,22,that,1010.71,1010.88,that,that,4,1.0,SCONJ,True,False,0.169999999999959,4.546960353851318,1.8846306800842283,10.363629341125488,5.598078727722168,2.1833438873291016,7.839686393737793,144,False
2338,2338,98,0,23,23,we're,1010.88,1011.01,we,we,2,1.0,PRON,True,True,0.1299999999999954,6.327904105186462,1.1967963874340055,5.412497043609619,3.6962559819221497,4.7529391050338745,18.83330774307251,114,False
2339,2339,98,0,24,24,not,1011.01,1011.34,not,not,3,1.0,PART,True,False,0.3300000000000409,2.837808609008789,1.785843014717102,8.562248229980469,2.655256986618042,3.882534503936768,11.944642066955566,28,False
2340,2340,98,0,25,25,finding,1011.34,1011.85,finding,find,7,1.0,VERB,False,False,0.5099999999999909,7.30776309967041,7.471877574920654,9.67848777770996,8.68167495727539,8.38529109954834,10.305088996887209,3,False
2341,2341,98,0,26,26,those,1011.85,1012.15,those,those,5,1.0,DET,True,False,0.2999999999999545,4.826883316040039,3.4259305000305176,11.094128608703612,5.079448699951172,4.028358936309815,8.094099998474121,9,False
2342,2342,98,0,27,27,jobs,1012.15,1012.61,jobs,job,4,1.0,NOUN,False,False,0.4600000000000364,5.561772346496582,10.027774810791016,8.67459487915039,6.102984428405762,10.41382122039795,6.559797286987305,3,False
2343,2343,98,0,28,28,necessarily,1012.61,1013.43,necessarily,necessarily,11,5.0,ADV,False,False,0.8199999999999363,7.107004165649414,9.82008171081543,14.53317642211914,11.091703414916992,9.71290397644043,12.87765884399414,1,False
2344,2344,98,0,29,29,that,1013.43,1013.56,that,that,4,1.0,PRON,True,False,0.1299999999999954,4.0249786376953125,1.284942626953125,7.929923057556152,4.014124393463135,1.2607121467590332,4.46165657043457,144,False
2345,2345,98,0,30,30,allows,1013.56,1014.0,allows,allow,6,2.0,VERB,False,False,0.4400000000000545,10.564353942871094,4.60841703414917,11.23532772064209,7.724437236785889,6.512910842895508,8.744842529296875,5,False
2346,2346,98,0,31,31,us,1014.0,1014.18,us,we,2,1.0,PRON,True,False,0.1799999999999499,1.964704990386963,3.81494140625,10.893702507019045,2.338608503341675,5.542112827301025,4.840001106262207,114,False
2347,2347,98,0,32,32,to,1014.18,1014.35,to,to,2,1.0,PART,True,False,0.1700000000000727,0.1095227226614952,0.9597492218017578,6.735180854797363,2.525127649307251,0.8690383434295654,2.919130802154541,174,False
2348,2348,98,0,33,33,be,1014.36,1014.92,be,be,2,1.0,AUX,True,False,0.5599999999999454,2.817166566848755,0.2679640054702759,7.638132095336914,2.4433023929595947,0.6416642665863037,5.366565704345703,259,False
2349,2349,98,0,34,34,able,1014.92,1015.08,able,able,4,2.0,ADJ,False,False,0.1600000000000818,2.369356870651245,3.803262233734131,10.88626480102539,3.281222343444824,4.246965408325195,6.384707450866699,5,False
2350,2350,98,0,35,35,to,1015.08,1015.16,to,to,2,1.0,PART,True,False,0.0799999999999272,0.0128901116549968,0.6114038228988647,7.679398536682129,0.0114414496347308,0.7903442978858948,2.107278347015381,174,False
2351,2351,98,0,36,36,stay,1015.16,1015.45,stay,stay,4,1.0,VERB,False,False,0.2900000000000773,4.827781677246094,2.8061509132385254,12.161563873291016,5.740556716918945,6.718730926513672,8.504528045654297,4,False
2352,2352,98,0,37,37,there,1015.45,1015.67,there,there,5,1.0,ADV,True,False,0.2199999999999136,2.751924991607666,4.699289321899414,9.38732624053955,3.7276344299316406,5.082854747772217,3.3577077388763428,41,False
2353,2353,98,0,38,38,until,1015.67,1015.95,until,until,5,2.0,SCONJ,True,False,0.2800000000000864,4.7332963943481445,6.245409965515137,11.069963455200195,7.708241462707519,6.9171905517578125,7.576916694641113,5,False
2354,2354,98,0,39,39,we're,1015.95,1016.12,we,we,2,1.0,PRON,True,True,0.169999999999959,3.26444149017334,2.3450648486614227,7.282697200775146,3.7036678791046143,7.056714773178101,18.47518253326416,114,False
2355,2355,98,0,40,40,in,1016.12,1016.22,in,in,2,1.0,ADP,True,False,0.1000000000000227,2.4049196243286133,0.8137544989585876,8.847509384155273,3.6988370418548575,2.26911735534668,11.571698188781738,82,False
2356,2356,98,0,41,41,our,1016.22,1016.35,our,our,3,1.0,PRON,True,False,0.1299999999999954,3.9931411743164062,4.55745267868042,10.512351989746094,4.394864082336426,5.7217535972595215,5.378260612487793,21,False
2357,2357,98,0,42,42,sixties,1016.35,1017.11,sixties,sixty,7,2.0,NOUN,False,False,0.7599999999999909,15.620158195495604,15.205613553524016,14.593653678894045,13.546095848083496,12.993307705968618,22.37736797332764,1,False
2358,2358,98,0,43,43,or,1017.12,1017.66,or,or,2,1.0,CCONJ,True,False,0.5399999999999636,2.975027084350586,5.166901588439941,9.831289291381836,4.56614351272583,4.6398234367370605,7.309606552124023,20,False
2359,2359,98,0,44,44,if,1017.66,1017.8,if,if,2,1.0,SCONJ,True,False,0.1399999999999863,4.027605056762695,7.263665199279785,11.362171173095703,4.828528881072998,3.469961643218994,9.157958030700684,16,False
2360,2360,98,0,45,45,we,1017.8,1017.97,we,we,2,1.0,PRON,True,False,0.1700000000000727,0.3916569352149963,3.559640407562256,7.499717712402344,2.595669269561768,2.950123071670532,3.2741034030914307,114,False
2361,2361,98,0,46,46,are,1017.97,1018.17,are,be,3,1.0,AUX,True,False,0.1999999999999318,3.454568862915039,2.3282999992370605,8.226436614990234,3.0225250720977783,4.087190628051758,2.869726181030273,259,False
2362,2362,98,0,47,47,just,1018.17,1018.38,just,just,4,1.0,ADV,True,False,0.2100000000000363,5.078476905822754,5.146611213684082,10.206012725830078,4.648114204406738,6.426601409912109,7.67750883102417,70,False
2363,2363,98,0,48,48,more,1018.38,1018.54,more,more,4,1.0,ADV,True,False,0.1599999999999681,7.248153686523437,6.0323100090026855,7.476694107055664,6.705648422241211,4.930787563323975,7.754611015319824,12,False
2364,2364,98,0,49,49,naturally,1018.54,1019.03,naturally,naturally,9,3.0,ADV,False,False,0.4900000000000091,9.746191024780272,9.289068222045898,11.181056022644045,11.005448341369627,9.74853801727295,11.62608528137207,1,False
2365,2365,98,0,50,50,inclined,1019.03,1019.53,inclined,inclined,8,2.0,ADJ,False,False,0.5,7.728307723999023,8.322138786315918,15.084211349487305,9.331573486328123,8.674895286560059,10.348319053649902,1,False
2366,2366,98,0,51,51,to,1019.53,1019.61,to,to,2,1.0,PART,True,False,0.0800000000000409,0.186542123556137,0.9034384489059448,8.546010971069336,0.1062933206558227,1.5295830965042114,2.6337456703186035,174,False
2367,2367,98,0,52,52,bounce,1019.61,1019.9,bounce,bounce,6,1.0,VERB,False,False,0.2899999999999636,9.34510612487793,9.06016731262207,13.944799423217772,10.144787788391112,8.981757164001465,10.911092758178713,1,False
2368,2368,98,0,53,53,"around,",1019.9,1020.57,around,around,6,2.0,ADV,True,False,0.6700000000000728,7.493216037750244,6.91993098706007,6.916263103485107,5.872617602348328,7.272022575139999,22.633256435394287,7,True
2369,2369,98,0,54,54,but,1020.94,1021.53,but,but,3,1.0,CCONJ,True,False,0.5899999999999181,2.738839626312256,4.241782188415527,9.558188438415527,2.938250064849853,4.018874168395996,4.023642539978027,75,False
2370,2370,98,0,55,55,I'm,1021.54,1021.68,I,I,1,1.0,PRON,True,True,0.1399999999999863,4.494344234466553,0.4252002539578825,6.91486120223999,2.689935564994812,3.349147198430728,15.625490427017212,424,False
2371,2371,98,0,56,56,not,1021.68,1021.84,not,not,3,1.0,PART,True,False,0.1600000000000818,1.2411376237869265,0.3751882910728454,9.214019775390623,1.9892446994781492,2.620187997817993,14.621966361999512,28,False
2372,2372,98,0,57,57,exactly,1021.84,1022.25,exactly,exactly,7,3.0,ADV,False,False,0.4099999999999681,7.236501693725586,6.529574394226074,10.409628868103027,5.888193607330322,6.6008710861206055,6.291970252990723,3,False
2373,2373,98,0,58,58,"sure,",1022.25,1022.83,sure,sure,4,1.0,ADJ,False,False,0.5800000000000409,4.550813138484955,11.387392044067385,8.76700496673584,6.770909547805786,9.751373767852783,15.436560153961182,5,True
2374,2374,98,0,59,59,so,1022.84,1023.66,so,so,2,1.0,ADV,True,False,0.8199999999999363,3.8645076751708975,5.391247272491455,8.86496353149414,4.595428466796875,7.446002960205078,8.004240036010742,150,False
2375,2375,98,0,60,60,kind,1024.14,1024.41,kind,kind,4,1.0,ADV,False,False,0.2699999999999818,9.000813484191895,0.2231450825929641,12.474079132080078,8.022083282470703,3.225852727890014,8.35225772857666,42,False
2376,2376,98,0,61,61,of,1024.41,1024.48,of,of,2,1.0,ADV,True,False,0.0699999999999363,0.0127336988225579,3.9877169132232666,9.166341781616213,0.0203420612961053,4.078754425048828,0.01563411206007,138,False
2377,2377,98,0,62,62,interesting.,1024.48,1025.24,interesting,interesting,11,3.0,ADJ,False,False,0.7599999999999909,9.576891541481018,7.536742389202118,7.481067657470703,9.2343670129776,7.791239678859711,23.63004875183105,6,True
2378,2378,98,1,0,63,So,1025.25,1025.83,So,so,2,1.0,ADV,True,False,0.5799999999999272,3.902897834777832,4.924619674682617,10.242982864379885,3.596658945083618,4.508776664733887,4.576852321624756,150,False
2379,2379,98,1,1,64,I'm,1025.84,1026.3,I,I,1,1.0,PRON,True,True,0.4600000000000364,4.445630073547363,0.6412829338223673,4.327373504638672,2.520347833633423,4.939207847783109,14.408000469207764,424,False
2380,2380,98,1,2,65,always,1026.3,1026.53,always,always,6,2.0,ADV,True,False,0.2300000000000182,5.817385673522949,6.084574699401856,9.468059539794922,5.681682586669922,5.724613666534424,12.321043014526367,6,False
2381,2381,98,1,3,66,curious.,1026.53,1026.96,curious,curious,7,3.0,ADJ,False,False,0.4300000000000636,6.457544088363648,9.762995064258575,5.1604323387146,8.46289387345314,10.04575103521347,20.53818893432617,2,True
2382,2382,99,0,0,0,So,1025.74,1026.02,So,so,2,1.0,ADV,True,False,0.2799999999999727,3.902897596359253,2.0346455574035645,12.71208953857422,3.596658945083618,3.88058090209961,4.576852321624756,150,False
2383,2383,99,0,1,1,what,1026.02,1026.14,what,what,4,1.0,PRON,True,False,0.1200000000001182,3.1367316246032715,0.6951726675033569,6.948246479034424,3.0338637828826904,3.269036293029785,3.2622504234313965,43,False
2384,2384,99,0,2,2,do,1026.14,1026.21,do,do,2,1.0,AUX,True,False,0.0699999999999363,2.048996686935425,0.3809146583080292,10.510496139526367,3.5168254375457764,2.719346046447754,4.96976375579834,128,False
2385,2385,99,0,3,3,you,1026.21,1026.28,you,you,3,1.0,PRON,True,False,0.0699999999999363,0.2854005098342895,1.3597421646118164,6.583615303039551,1.4652786254882812,3.015003204345703,0.5873203277587891,163,False
2386,2386,99,0,4,4,do,1026.28,1026.4,do,do,2,1.0,VERB,True,False,0.1200000000001182,1.5025231838226318,3.090210199356079,10.117371559143066,4.146738052368164,3.748251438140869,4.40836238861084,128,False
2387,2387,99,0,5,5,with,1026.4,1026.55,with,with,4,1.0,ADP,True,False,0.1499999999998635,2.2168331146240234,5.884930610656738,9.578051567077637,3.1946887969970703,5.7646074295043945,10.022401809692385,27,False
2388,2388,99,0,6,6,"graphic,",1026.55,1026.96,graphic,graphic,7,2.0,NOUN,False,False,0.4100000000000818,17.595564365386963,12.73076593875885,9.781485557556152,11.748137950897217,14.19597339630127,27.36564445495605,3,True
2389,2389,99,0,7,7,what,1027.64,1027.76,what,what,4,1.0,PRON,True,False,0.1199999999998908,3.3450396060943604,0.8743262887001038,7.104824542999268,5.094919681549072,3.269036293029785,4.804783821105957,43,False
2390,2390,99,0,8,8,do,1027.76,1027.82,do,do,2,1.0,AUX,True,False,0.0599999999999454,0.6678205728530884,0.3121463060379028,10.877204895019531,3.5168254375457764,2.719346046447754,4.96976375579834,128,False
2391,2391,99,0,9,9,you,1027.82,1027.88,you,you,3,1.0,PRON,True,False,0.0600000000001728,0.0573103353381156,1.157674789428711,6.9247236251831055,1.4652786254882812,3.015003204345703,0.5873203277587891,163,False
2392,2392,99,0,10,10,do,1027.88,1027.97,do,do,2,1.0,VERB,True,False,0.0899999999999181,1.0725549459457395,2.6033945083618164,10.217029571533203,4.146738052368164,3.748251438140869,4.40836238861084,128,False
2393,2393,99,0,11,11,with,1027.97,1028.09,with,with,4,1.0,ADP,True,False,0.1199999999998908,1.6994264125823977,4.471571922302246,7.702130794525146,3.1946887969970703,3.914561033248901,10.022401809692385,27,False
2394,2394,99,0,12,12,graphics,1028.09,1028.49,graphics,graphic,8,2.0,NOUN,False,False,0.4000000000000909,12.139965057373049,10.68893337249756,13.617971420288086,13.131710052490234,13.206268310546877,9.745433807373049,3,False
2395,2395,99,0,13,13,design?,1028.49,1028.88,design,design,6,2.0,NOUN,False,False,0.3900000000001,12.074152767658234,12.349642038345335,8.121970176696777,16.516876220703125,12.41063928604126,22.20136070251465,5,True
2396,2396,99,1,0,14,That,1028.88,1029.04,That,that,4,1.0,PRON,True,False,0.1599999999998544,3.7314958572387695,1.4204931259155271,7.173880577087402,4.074331283569336,2.568307876586914,4.780227184295654,144,False
2397,2397,99,1,1,15,sounds,1029.04,1029.36,sounds,sound,6,1.0,VERB,False,False,0.3199999999999363,5.9573073387146,7.338820934295654,9.017848014831545,5.407191276550293,7.818543434143066,5.548511505126953,9,False
2398,2398,99,1,2,16,really,1029.36,1029.67,really,really,6,2.0,ADV,True,False,0.3100000000001728,4.086363315582275,4.788144588470459,7.568403720855713,4.861673355102539,6.76912784576416,5.642095565795898,45,False
2399,2399,99,1,3,17,really,1029.67,1029.95,really,really,6,2.0,ADV,True,False,0.2799999999999727,6.978186130523682,2.715236186981201,8.94106674194336,6.770933151245117,2.5025579929351807,5.18074893951416,45,False
2400,2400,99,1,4,18,interesting.,1029.95,1031.27,interesting,interesting,11,3.0,ADJ,False,False,1.3199999999999363,4.5584501922130585,7.536739647388458,5.38353967666626,5.650816440582275,7.791239678859711,15.890887260437012,6,True
2401,2401,100,0,0,0,I,1031.74,1031.96,I,I,1,1.0,PRON,True,False,0.2200000000000272,2.574328184127808,3.0442655086517334,9.056421279907228,2.4208805561065674,3.655332326889038,2.685828685760498,424,False
2402,2402,100,0,1,1,"actually,",1031.96,1032.58,actually,actually,8,2.0,ADV,False,False,0.6199999999998909,9.922256469726562,7.344397842884064,7.976914882659912,6.302589811384678,9.732371807098389,16.61909246444702,20,True
2403,2403,100,0,2,2,so,1032.58,1033.01,so,so,2,1.0,ADV,True,False,0.4300000000000636,7.281208992004394,4.684392929077148,11.602944374084473,5.621888637542725,4.776763916015625,7.262881278991699,150,False
2404,2404,100,0,3,3,I,1033.01,1033.16,I,I,1,1.0,PRON,True,False,0.1500000000000909,1.1868369579315186,0.6569048762321472,8.872998237609863,2.781658172607422,3.585326194763184,4.5878987312316895,424,False
2405,2405,100,0,4,4,work,1033.16,1033.46,work,work,4,1.0,VERB,False,False,0.2999999999999545,6.734866142272949,4.089624404907227,11.685529708862305,7.047163486480713,5.742431640625,8.024901390075684,33,False
2406,2406,100,0,5,5,at,1033.46,1033.83,at,at,2,1.0,ADP,True,False,0.3699999999998908,3.0419921875,7.363376617431641,9.577234268188477,3.869772911071777,8.193229675292969,2.1233015060424805,37,False
2407,2407,100,0,6,6,like,1033.84,1034.15,like,like,4,1.0,INTJ,False,False,0.3100000000001728,8.100902557373047,3.4110710620880127,14.16899299621582,8.944544792175293,4.5138092041015625,9.466803550720217,301,False
2408,2408,100,0,7,7,a,1034.15,1034.21,a,a,1,1.0,DET,True,False,0.0599999999999454,1.3268860578536987,0.5683828592300415,6.641711711883545,2.251298427581787,1.5471056699752808,4.433026313781738,153,False
2409,2409,100,0,8,8,promotional,1034.21,1034.68,promotional,promotional,11,4.0,ADJ,False,False,0.4700000000000273,11.095504760742188,10.544249534606934,11.95517921447754,11.186177253723145,9.938873291015623,11.908490180969238,1,False
2410,2410,100,0,9,9,product,1034.68,1035.02,product,product,7,2.0,NOUN,False,False,0.3399999999999181,7.482744216918945,7.230918884277344,11.201692581176758,7.854513168334961,9.143112182617188,7.1121602058410645,1,False
2411,2411,100,0,10,10,"company,",1035.02,1035.67,company,company,7,3.0,NOUN,False,False,0.650000000000091,7.813971757888794,7.912817656993866,9.001749038696289,8.58567214012146,9.850077152252195,18.384069442749023,2,True
2412,2412,100,0,11,11,so,1035.68,1036.48,so,so,2,1.0,ADV,True,False,0.7999999999999545,2.742833614349365,7.078189849853516,9.1334810256958,4.460768222808838,5.883544921875,4.130502700805664,150,False
2413,2413,100,0,12,12,um,1036.49,1037.7,um,um,2,1.0,INTJ,False,False,1.2100000000000364,12.876910209655762,13.825931549072266,15.505053520202637,12.78997039794922,16.117752075195312,10.06960678100586,26,False
2414,2414,100,0,13,13,I,1037.71,1038.24,I,I,1,1.0,PRON,True,False,0.5299999999999727,4.542233943939209,2.6608004570007324,11.403554916381836,8.652326583862305,2.613247871398926,5.277740478515625,424,False
2415,2415,100,0,14,14,do,1038.24,1038.45,do,do,2,1.0,VERB,True,False,0.2100000000000363,3.9190945625305176,3.575442314147949,10.942855834960938,4.026468753814697,2.8475043773651123,5.016396999359131,128,False
2416,2416,100,0,15,15,everything,1038.45,1039.19,everything,everything,10,3.0,PRON,True,False,0.7400000000000091,5.386714935302734,5.491673946380615,12.154682159423828,5.415632724761963,6.287113666534424,10.2509765625,11,False
2417,2417,100,0,16,16,that,1039.19,1039.42,that,that,4,1.0,PRON,True,False,0.2300000000000182,2.3203136920928955,3.318302631378174,9.829741477966309,2.195530891418457,3.281144857406616,3.571587324142456,144,False
2418,2418,100,0,17,17,is,1039.42,1040.02,is,be,2,1.0,AUX,True,False,0.599999999999909,4.327685356140137,2.568798542022705,8.369635581970215,3.59989070892334,5.104867935180664,2.173605442047119,259,False
2419,2419,100,0,18,18,as,1040.03,1040.29,as,as,2,1.0,ADV,True,False,0.2599999999999909,6.422656059265137,0.3623974323272705,9.954353332519531,6.282834053039551,2.20991849899292,7.672107696533203,50,False
2420,2420,100,0,19,19,simple,1040.29,1040.67,simple,simple,6,2.0,ADJ,False,False,0.3800000000001091,3.4301247596740723,6.500888824462891,11.919219970703123,6.394171237945557,6.465361595153809,4.546794891357422,1,False
2421,2421,100,0,20,20,as,1040.67,1040.81,as,as,2,1.0,ADP,True,False,0.1399999999998726,0.0871626287698745,6.7067413330078125,9.458806991577148,2.373230457305908,7.915375232696533,3.1001574993133545,50,False
2422,2422,100,0,21,21,like,1040.81,1040.99,like,like,4,1.0,ADP,False,False,0.1800000000000636,8.464920997619629,1.884024977684021,9.349597930908203,8.308881759643555,4.792258262634277,9.7554931640625,301,False
2423,2423,100,0,22,22,slapping,1040.99,1041.43,slapping,slap,8,1.0,VERB,False,False,0.4400000000000545,13.317601203918455,11.852200508117676,13.240629196166992,13.19463348388672,12.207286834716797,13.636788368225098,2,False
2424,2424,100,0,23,23,someone's,1041.43,1041.79,someone,someone,7,2.0,PRON,True,True,0.3599999999998999,7.107130289077759,10.354442119598389,8.273613929748535,7.973407030105591,10.975165367126465,17.735624313354492,4,False
2425,2425,100,0,24,24,"logo,",1041.79,1042.34,logo,logo,4,2.0,NOUN,False,False,0.5499999999999545,11.02619981765747,14.515500545501707,8.988288879394531,13.25966489315033,14.935091495513916,27.256309509277344,2,True
2426,2426,100,0,25,25,like,1042.34,1042.54,like,like,4,1.0,ADP,False,False,0.2000000000000454,3.958905696868897,3.9628210067749023,10.553364753723145,5.462123870849609,7.369704246520996,6.03630256652832,301,False
2427,2427,100,0,26,26,on,1042.54,1042.65,on,on,2,1.0,ADP,True,False,0.1100000000001273,6.1585469245910645,3.695500135421753,11.435707092285156,6.333718776702881,3.994596481323242,8.568840026855469,18,False
2428,2428,100,0,27,27,a,1042.65,1042.71,a,a,1,1.0,DET,True,False,0.0599999999999454,1.7385873794555664,2.2272520065307617,8.50002670288086,2.808475971221924,1.8580286502838133,5.124763488769531,153,False
2429,2429,100,0,28,28,beer,1042.71,1042.95,beer,beer,4,1.0,NOUN,False,False,0.2400000000000091,7.188149452209473,12.474516868591309,13.453245162963867,8.877135276794434,13.185380935668944,8.901480674743652,7,False
2430,2430,100,0,29,29,Cuzzi,1042.95,1043.61,Cuzzi,Cuzzi,5,,PROPN,False,False,0.6599999999998545,22.494040966033936,22.220016479492188,10.797327041625977,20.474196314811707,21.912232398986816,36.89527320861816,2,False
2431,2431,100,0,30,30,um,1043.62,1044.08,um,um,2,1.0,INTJ,False,False,0.4600000000000364,12.871841430664062,12.841954231262209,15.64708137512207,13.212281227111816,14.045547485351562,12.353071212768556,26,False
2432,2432,100,0,31,31,all,1044.08,1044.33,all,all,3,1.0,DET,True,False,0.25,8.845894813537598,0.147414818406105,12.029431343078612,9.511749267578123,4.43495512008667,7.349045276641846,48,False
2433,2433,100,0,32,32,the,1044.33,1044.44,the,the,3,1.0,DET,True,False,0.1100000000001273,0.7778725624084473,1.3985986709594729,9.739352226257324,1.7052630186080933,1.0169692039489746,4.500579833984375,197,False
2434,2434,100,0,33,33,way,1044.44,1044.63,way,way,3,1.0,NOUN,False,False,0.1900000000000545,2.285037040710449,5.183548927307129,10.021513938903809,4.5911173820495605,5.438205718994141,2.4881978034973145,8,False
2435,2435,100,0,34,34,up,1044.63,1044.87,up,up,2,1.0,ADP,True,False,0.2399999999997817,2.190325736999512,4.267974853515625,11.503583908081056,4.592381954193115,4.374051094055176,6.573317527770996,24,False
2436,2436,100,0,35,35,"to,",1044.87,1045.68,to,to,2,1.0,ADP,True,False,0.8100000000001728,4.882604241371155,4.480429507791996,5.130716800689697,2.8004031777381897,6.611913681030273,18.066770553588867,174,True
2437,2437,100,0,36,36,you,1045.69,1046.14,you,you,3,1.0,PRON,True,False,0.4500000000000455,1.638999581336975,0.1223692148923873,9.32569980621338,2.065621852874756,0.3546657264232635,3.238621950149536,163,False
2438,2438,100,0,37,37,"know,",1046.14,1046.42,know,know,4,1.0,VERB,False,False,0.2799999999999727,0.1245987229049205,4.731795787811279,5.529531002044678,2.553960382938385,6.1637115478515625,14.21851885318756,129,True
2439,2439,100,0,38,38,like,1046.42,1046.77,like,like,4,1.0,ADP,False,False,0.349999999999909,3.978231906890869,4.253945827484131,8.081808090209961,5.164552688598633,5.753283500671387,5.164250373840332,301,False
2440,2440,100,0,39,39,creating,1046.78,1047.44,creating,create,8,2.0,VERB,False,False,0.6600000000000819,10.001457214355469,7.52963924407959,12.544647216796877,9.62619686126709,10.000480651855469,10.50115966796875,1,False
2441,2441,100,0,40,40,"designs,",1047.44,1048.56,designs,design,7,2.0,NOUN,False,False,1.1199999999998909,13.477451086044312,10.599168371409178,8.451915740966797,13.06969165802002,13.213246881961824,28.158345222473145,5,True
2442,2442,100,0,41,41,uh,1048.57,1049.57,uh,uh,2,1.0,INTJ,False,False,1.0,9.04148292541504,17.25231170654297,13.874046325683594,10.265592575073242,15.976776123046877,7.514918327331543,73,False
2443,2443,100,0,42,42,you,1049.58,1049.75,you,you,3,1.0,PRON,True,False,0.1700000000000727,8.193339347839355,0.0541234873235225,9.035526275634766,6.068700790405273,0.3546657264232635,6.2902421951293945,163,False
2444,2444,100,0,43,43,"know,",1049.75,1049.87,know,know,4,1.0,VERB,False,False,0.1199999999998908,1.3114448487758636,5.542063474655151,6.30914306640625,2.553960382938385,6.926768064498901,14.21851885318756,129,True
2445,2445,100,0,44,44,for,1049.87,1050.17,for,for,3,1.0,ADP,True,False,0.3000000000001819,4.789033889770508,7.439538955688477,10.248226165771484,4.872008323669434,6.878864765167236,6.188272476196289,56,False
2446,2446,100,0,45,45,like,1050.17,1050.42,like,like,4,1.0,INTJ,False,False,0.25,5.290574073791504,3.7800605297088623,11.926660537719728,7.944948196411133,9.238048553466797,9.708717346191406,301,False
2447,2447,100,0,46,46,t,1050.43,1050.67,t,t,1,1.0,NOUN,False,False,0.2400000000000091,9.417826652526855,11.93971824645996,9.7344970703125,9.32130241394043,10.66939926147461,9.225749015808104,1,False
2448,2448,100,0,47,47,shirts,1050.67,1051.06,shirts,shirt,6,1.0,NOUN,False,False,0.3899999999998726,10.99489974975586,7.747629642486572,15.61977767944336,12.1522855758667,9.743451118469238,11.918071746826172,1,False
2449,2449,100,0,48,48,and,1051.06,1051.23,and,and,3,1.0,CCONJ,True,False,0.1700000000000727,1.3019286394119265,2.015345811843872,6.4200615882873535,1.5622304677963257,3.452976942062378,0.6816754937171936,230,False
2450,2450,100,0,49,49,printed,1051.23,1051.54,printed,print,7,1.0,VERB,False,False,0.3099999999999454,11.218341827392578,9.852621078491213,11.278635025024414,11.435698509216309,10.259455680847168,11.310598373413086,2,False
2451,2451,100,0,50,50,materials,1051.54,1052.32,materials,material,9,4.0,NOUN,False,False,0.7799999999999727,7.236560821533203,8.658708572387695,15.551433563232422,9.367975234985352,9.33333969116211,9.184326171875,2,False
